star_name,Fe,C,O,Na,Mg,Al,Si,Ca,Sc,Ti,V,Cr,Mn,Co,Ni,Y,C_Mg,O_Mg,Si_Mg,Ca_Mg,Ti_Mg,Fe_Mg,C_Si,O_Si,Mg_Si,Ca_Si,Ti_Si,Fe_Si,C_O,Si_O,Mg_O,Ca_O,Ti_O,Fe_O,Prob0,Prob1,Prob2,Prob3,Prob4,Prob5,Prob6
Gaia DR3 2052368955838887808,0.09,0.01,-0.1,-0.11,-0.01,-0.09,0.04,0.14,,0.04,0.09,0.04,-0.04,,0.02,0.02,7.413102413009177,12.589254117941689,1.096478196143185,0.0831763771102669,0.0027542287033381,1.0471285480508985,6.760829753919819,11.48153621496884,0.9120108393559097,0.0758577575029182,0.0025118864315095,0.954992586021435,0.5888436553555884,0.0870963589956079,0.079432823472428,0.0066069344800759,0.0002187761623949,0.0831763771102669,0.9987197820905686,0.998121068540152,0.9999047359825805,0.999850274949638,0.9995233361025236,0.9999319051575034,0.9999319459378532
Gaia DR3 2052579374867447936,0.0,-0.17,0.21,-0.28,-0.1,-0.3,-0.06,0.02,,0.02,-0.15,0.01,-0.37,,-0.12,0.02,6.0255958607435804,31.622776601683857,1.071519305237607,0.0776247116628689,0.0032359365692962,1.0471285480508985,5.62341325190349,29.5120922666639,0.9332543007969905,0.0724435960074987,0.003019951720402,0.9772372209558092,0.1905460717963244,0.0338844156139202,0.0316227766016837,0.002454708915685,0.000102329299228,0.033113112148259,0.9996869640961428,0.9997005580509052,1.0,0.9999863978889524,0.9990064512616708,0.9914703161560646,0.9768743615934627
Gaia DR3 2052740449026979584,-0.18,-0.16,-0.15,-0.32,-0.17,-0.21,-0.16,-0.15,,-0.15,-0.12,-0.18,-0.41,,-0.18,-0.25,7.244359600749906,16.218100973589298,1.0,0.0616595001861481,0.0025703957827688,0.8128305161640995,7.244359600749906,16.218100973589298,1.0,0.0616595001861481,0.0025703957827688,0.8128305161640995,0.4466835921509635,0.0616595001861482,0.0616595001861482,0.0038018939632056,0.0001584893192461,0.0501187233627272,0.9992921606795258,0.999401010114761,0.9990870193224866,0.9992104116750165,0.999972760208112,1.0,0.9999591803412524
Gaia DR3 2053226403105909376,-0.11,-0.17,-0.19,-0.41,-0.22,-0.2,-0.12,-0.03,,-0.16,-0.19,-0.07,-0.35,,-0.19,0.02,7.943282347242821,16.59586907437563,1.2302687708123812,0.0912010839355907,0.0028183829312644,1.0715193052376049,6.456542290346563,13.48962882591656,0.8128305161640995,0.0741310241300916,0.0022908676527677,0.8709635899560796,0.478630092322638,0.0741310241300916,0.0602559586074356,0.0054954087385762,0.0001698243652461,0.0645654229034653,0.9983659685721288,0.9982979071065784,0.9987892638996584,0.9989249652995128,0.9988702871920512,0.9998774526490652,0.9960726023100736
Gaia DR3 2061688931804621184,0.05,-0.03,0.04,-0.1,-0.04,-0.11,-0.02,0.05,,0.02,0.04,-0.0,-0.17,,-0.04,0.07,7.244359600749921,18.62087136662866,1.023292992280756,0.0724435960074989,0.0028183829312644,1.0232929922807537,7.079457843841388,18.197008586099788,0.9772372209558092,0.0707945784384135,0.0027542287033381,0.999999999999998,0.389045144994282,0.0549540873857625,0.0537031796370253,0.0038904514499428,0.0001513561248436,0.0549540873857624,0.9991701357712296,0.999536816293168,0.9824728390193492,0.9887482802304832,0.999550892091618,0.9977941476831742,0.9922679008984482
Gaia DR3 2073595195312122880,0.0,-0.04,0.03,-0.27,-0.1,-0.23,-0.07,0.04,,-0.02,0.02,0.03,-0.29,,-0.09,0.12,8.128305161641011,20.892961308540364,1.0471285480508985,0.0812830516164098,0.0029512092266663,1.0471285480508985,7.762471166286943,19.95262314968879,0.9549925860214368,0.0776247116628691,0.0028183829312644,1.0,0.389045144994282,0.0501187233627272,0.0478630092322639,0.0038904514499428,0.0001412537544622,0.0501187233627272,0.9998775543522626,0.9998911697887334,1.0,1.0,0.998243129136818,0.9989660004625788,0.9967598328182647
Gaia DR3 2073655432234604288,0.17,0.06,-0.02,-0.05,0.02,-0.04,0.14,0.23,,0.08,0.09,0.12,0.03,,0.08,0.06,7.762471166286943,14.125375446227585,1.288249551693135,0.0954992586021437,0.0028183829312644,1.1748975549395304,6.025595860743593,10.964781961431871,0.7762471166286911,0.0741310241300917,0.0021877616239495,0.9120108393559097,0.5495408738576248,0.0912010839355907,0.0707945784384136,0.0067608297539198,0.0001995262314968,0.0831763771102669,0.9993739196711716,0.999346485316342,0.9999591508830218,0.9999727702215142,0.9427427372894052,0.9997960210506276,0.9995371504805468
Gaia DR3 2073677040206349696,-0.2,-0.12,-0.18,-0.43,-0.18,-0.28,-0.17,-0.16,,-0.19,-0.21,-0.16,-0.46,,-0.25,-0.13,8.128305161641011,15.488166189124827,1.0,0.061659500186148,0.0023988329190194,0.7943282347242805,8.128305161641011,15.488166189124827,1.0,0.061659500186148,0.0023988329190194,0.7943282347242805,0.5248074602497733,0.0645654229034655,0.0645654229034655,0.0039810717055349,0.0001548816618912,0.0512861383991363,0.962047192662548,0.9531241495672998,0.9955236268147,0.9958211393180426,0.988955386289445,0.9823988238657246,0.9815536361407046
Gaia DR3 2073697419836171264,-0.1,-0.13,-0.22,-0.23,-0.13,-0.23,-0.1,0.01,,-0.11,-0.11,-0.09,-0.27,,-0.13,-0.13,7.079457843841373,12.58925411794166,1.0471285480509007,0.0812830516164098,0.0025703957827688,0.891250938133746,6.760829753919805,12.022644346174106,0.9549925860214348,0.0776247116628689,0.002454708915685,0.851138038202376,0.5623413251903491,0.0831763771102672,0.0794328234724282,0.0064565422903465,0.0002041737944669,0.0707945784384138,0.9980121720424252,0.9990202748673288,0.9986124903078368,0.997958683759288,1.0,0.9996731135930264,0.9999591881155792
Gaia DR3 2073819152080638848,-0.09,-0.08,-0.08,-0.29,-0.14,-0.26,-0.12,-0.06,,-0.15,0.0,-0.09,-0.33,,-0.16,-0.03,8.128305161640995,17.78279410038923,1.0232929922807534,0.0707945784384137,0.0023988329190194,0.9332543007969905,7.943282347242821,17.378008287493763,0.9772372209558112,0.0691830970918936,0.0023442288153199,0.9120108393559097,0.4570881896148752,0.0575439937337156,0.0562341325190349,0.0039810717055349,0.0001348962882591,0.0524807460249772,0.9989657753282984,0.9993733653007848,1.0,1.0,0.9999591364162635,0.9999591341896992,0.9999727931874142
Gaia DR3 2073865026641816064,0.11,0.06,0.02,-0.13,0.02,-0.09,0.03,0.14,,0.06,0.1,0.14,-0.03,,0.05,0.21,7.762471166286943,15.488166189124827,1.000000000000002,0.0776247116628691,0.0026915348039269,1.0232929922807557,7.762471166286927,15.488166189124795,0.999999999999998,0.0776247116628689,0.0026915348039269,1.0232929922807537,0.5011872336272735,0.0645654229034656,0.0645654229034655,0.0050118723362727,0.0001737800828749,0.0660693448007596,0.9998638418386798,0.9999591358596454,0.9999319829685354,0.9999047307964506,0.9956849613416094,0.9990880631550292,0.9997276354673096
Gaia DR3 2075060264503601280,-0.18,-0.15,-0.17,-0.33,-0.13,-0.22,-0.16,-0.13,,-0.13,-0.14,-0.15,-0.31,,-0.19,-0.08,6.760829753919818,14.125375446227556,0.9120108393559097,0.0588843655355588,0.002454708915685,0.7413102413009177,7.413102413009177,15.48816618912483,1.096478196143185,0.0645654229034655,0.0026915348039269,0.8128305161640995,0.478630092322638,0.0645654229034654,0.0707945784384137,0.0041686938347033,0.0001737800828749,0.0524807460249772,0.9559373936713168,0.93794506612411,0.9682051282051282,0.9692727893479004,0.9911111111111112,0.9693981638898334,0.9198728861650208
Gaia DR3 2075162102458709632,0.01,-0.04,-0.1,-0.2,-0.02,-0.15,-0.01,0.06,,0.01,0.07,0.03,-0.19,,-0.02,0.09,6.7608297539198325,12.88249551693135,1.0,0.0707945784384136,0.0026302679918953,0.8912509381337441,6.7608297539198325,12.88249551693135,1.0,0.0707945784384136,0.0026302679918953,0.8912509381337441,0.5248074602497733,0.0776247116628691,0.0776247116628691,0.0054954087385762,0.0002041737944669,0.0691830970918934,0.9957537732896008,0.9980400696864112,0.9999183417940308,0.999918426168885,0.999809350019746,1.0,0.9994283692190434
Gaia DR3 2076223101122787328,0.13,0.02,0.05,0.04,0.07,-0.01,0.06,0.14,,0.14,0.13,0.07,-0.02,,0.15,0.04,6.30957344480193,14.791083881682102,0.954992586021435,0.0691830970918934,0.0028840315031266,0.954992586021435,6.606934480075964,15.488166189124858,1.0471285480509007,0.0724435960074989,0.003019951720402,1.0,0.4265795188015917,0.0645654229034653,0.067608297539198,0.0046773514128719,0.0001949844599758,0.0645654229034653,0.970929440919365,0.9915842797614184,0.9818374760213868,0.9889498251296218,0.9984761904761904,0.9964347435600854,0.9572944044230796
Gaia DR3 2076615077014515968,0.19,0.05,0.28,0.01,0.12,-0.06,0.14,0.19,,0.22,0.24,0.17,0.03,,0.2,0.16,6.025595860743594,22.38721138568338,1.0232929922807537,0.0691830970918936,0.0030902954325135,0.9772372209558112,5.888436553555908,21.87761623949552,0.9772372209558112,0.0676082975391981,0.003019951720402,0.9549925860214368,0.2691534803926925,0.0457088189614875,0.0446683592150963,0.0030902954325135,0.0001380384264602,0.0436515832240166,0.9105862792662652,0.9458321983110868,0.9999047450569488,0.9999591397556558,0.999591670069416,0.9998775293589344,0.999782081664896
Gaia DR3 2076839480469187712,0.04,-0.02,-0.13,-0.16,-0.04,-0.15,0.04,0.07,,-0.02,-0.02,0.06,-0.14,,0.0,0.17,7.413102413009193,12.589254117941662,1.1748975549395304,0.0758577575029183,0.0025703957827688,1.0,6.309573444801943,10.715193052376048,0.8511380382023759,0.0645654229034655,0.0021877616239495,0.8511380382023759,0.5888436553555909,0.0933254300796992,0.0794328234724282,0.0060255958607435,0.0002041737944669,0.0794328234724282,0.9982440378961124,0.999142600506274,0.9984207803523294,0.9982985326545613,0.997917233868772,0.9998094564063478,0.9980800392162202
Gaia DR3 2076904282933527424,0.08,-0.06,-0.18,-0.06,0.02,-0.07,-0.0,0.11,,0.04,0.09,0.05,-0.02,,0.02,0.07,5.888436553555896,9.772372209558132,0.9332543007969925,0.072443596007499,0.0025703957827688,0.9549925860214368,6.30957344480193,10.471285480509009,1.0715193052376049,0.0776247116628691,0.0027542287033381,1.0232929922807537,0.6025595860743568,0.0954992586021434,0.1023292992280751,0.0074131024130091,0.0002630267991895,0.0977237220955809,0.9880976699214228,0.9918424600634628,0.9889643347984052,0.9904585607535152,0.989942567843436,0.9898698327977778,0.997048301753336
Gaia DR3 2077299694799977856,0.04,-0.05,-0.05,-0.19,-0.05,-0.17,0.01,0.08,,0.0,-0.02,0.05,-0.14,,-0.03,0.15,7.079457843841373,15.488166189124795,1.122018454301963,0.079432823472428,0.0027542287033381,1.0232929922807537,6.309573444801931,13.80384264602884,0.8912509381337459,0.0707945784384137,0.002454708915685,0.9120108393559097,0.4570881896148752,0.072443596007499,0.0645654229034656,0.0051286138399136,0.0001778279410038,0.0660693448007596,0.9998774843452218,0.9999183473503716,0.998720322369854,0.9987754435615545,0.999605372378788,0.999863893728223,0.9903970402208953
Gaia DR3 2077628341397525120,-0.09,-0.09,-0.03,-0.34,-0.11,-0.19,-0.1,-0.12,,-0.1,-0.1,-0.08,-0.27,,-0.11,-0.11,7.413102413009192,18.620871366628734,1.000000000000002,0.0575439937337156,0.0025118864315095,0.8709635899560815,7.413102413009176,18.62087136662869,0.999999999999998,0.0575439937337155,0.0025118864315095,0.8709635899560796,0.3981071705534969,0.0537031796370252,0.0537031796370251,0.0030902954325135,0.0001348962882591,0.0467735141287197,0.9998638789066754,0.9999727590950572,0.999986376578614,0.9999727513011254,0.9999455789717148,0.9989393959996192,0.9743122261830254
Gaia DR3 2078083436127470080,0.04,0.03,0.08,-0.21,0.01,-0.12,0.04,0.11,,0.03,-0.09,0.03,-0.17,,0.0,0.23,7.413102413009177,18.197008586099862,1.0471285480509005,0.0741310241300917,0.0025703957827688,0.8912509381337459,7.079457843841373,17.378008287493763,0.954992586021435,0.0707945784384137,0.002454708915685,0.8511380382023759,0.4073802778041122,0.0575439937337156,0.0549540873857623,0.0040738027780411,0.0001412537544622,0.0489778819368445,0.9997958044623532,0.9997005662020906,0.984121584848155,0.9807522274365776,1.0,0.999972762433949,0.9999591925567224
Gaia DR3 2078450196282665088,0.09,0.05,0.01,-0.04,0.07,-0.02,0.06,0.06,,0.06,0.1,0.11,0.0,,0.1,0.05,6.760829753919833,13.489628825916531,0.954992586021435,0.0575439937337155,0.0023988329190194,0.8709635899560797,7.079457843841403,14.125375446227553,1.0471285480509007,0.0602559586074356,0.0025118864315095,0.9120108393559097,0.5011872336272736,0.0707945784384137,0.0741310241300917,0.0042657951880159,0.0001778279410038,0.0645654229034655,0.9817906951405536,0.9840396557359188,0.999605114448726,0.9997682850366656,0.9997957516339868,0.9852005005713044,0.9641510204637358
Gaia DR3 2078735519547912832,-0.26,-0.23,-0.31,-0.35,-0.24,-0.31,-0.22,-0.17,,-0.24,-0.18,-0.26,-0.42,,-0.27,-0.46,7.244359600749906,13.182567385564074,1.0232929922807557,0.0691830970918936,0.002454708915685,0.7943282347242822,7.079457843841373,12.882495516931325,0.9772372209558092,0.067608297539198,0.0023988329190194,0.7762471166286912,0.5495408738576248,0.0776247116628692,0.0758577575029183,0.0052480746024977,0.0001862087136662,0.0602559586074358,0.9594491513880188,0.9499176187039584,0.9389979697783108,0.9374719338114224,0.993936090481706,0.9956056813234654,0.9516901638451908
Gaia DR3 2078761770388138752,0.08,0.05,-0.01,-0.11,0.0,-0.01,-0.03,0.17,,0.11,0.26,0.12,-0.09,,0.0,0.19,7.943282347242839,15.135612484362104,0.9120108393559097,0.0870963589956079,0.0031622776601683,1.0,8.709635899560833,16.59586907437563,1.096478196143185,0.0954992586021435,0.0034673685045253,1.096478196143185,0.5248074602497734,0.0602559586074356,0.0660693448007595,0.0057543993733715,0.0002089296130854,0.0660693448007595,0.9604405178398836,0.9900450763301604,0.9947862072720838,0.9948670469862622,0.9787900666130857,0.9753744259256736,0.99464738089401
Gaia DR3 2078794755737702144,-0.24,-0.18,-0.18,-0.37,-0.2,-0.3,-0.2,-0.18,,-0.19,-0.13,-0.24,-0.46,,-0.26,-0.27,7.413102413009192,16.218100973589333,0.9772372209558112,0.0616595001861482,0.0025118864315095,0.7585775750291835,7.585775750291851,16.59586907437563,1.0232929922807537,0.0630957344480193,0.0025703957827688,0.7762471166286912,0.4570881896148751,0.0602559586074356,0.061659500186148,0.0038018939632056,0.0001548816618912,0.0467735141287197,0.9342132145629878,0.931049507107456,0.9973023788114116,0.9982304498740896,0.9995782025988162,0.9999183184491396,0.9992103686761422
Gaia DR3 2078996825361036160,-0.08,-0.14,-0.01,-0.29,-0.14,-0.28,-0.13,-0.01,,-0.03,-0.12,-0.08,-0.4,,-0.14,0.0,7.0794578438413724,20.892961308540407,1.0,0.079432823472428,0.0031622776601683,0.9549925860214348,7.0794578438413724,20.892961308540407,1.0,0.079432823472428,0.0031622776601683,0.9549925860214348,0.338844156139202,0.0478630092322638,0.0478630092322638,0.0038018939632056,0.0001513561248436,0.0457088189614874,0.9998093266506864,0.9995784377719756,0.9999727817093088,0.99998638566683,0.9999046295539388,0.9998092876895204,0.9974656638325704
Gaia DR3 2079100557410633472,-0.08,-0.07,-0.08,-0.22,-0.1,-0.32,-0.07,-0.01,,-0.09,0.01,-0.05,-0.32,,-0.12,0.13,7.585775750291837,16.218100973589298,1.0471285480508985,0.0724435960074989,0.0025118864315095,0.8709635899560796,7.244359600749907,15.488166189124827,0.9549925860214368,0.0691830970918936,0.0023988329190194,0.8317637711026709,0.4677351412871981,0.0645654229034655,0.0616595001861482,0.0044668359215096,0.0001548816618912,0.0537031796370252,0.9990743513653316,0.9996051843380712,0.9999319774165024,0.999782307001551,1.0,1.0,0.9998774092487912
Gaia DR3 2079320872050034688,-0.01,-0.05,-0.11,-0.28,-0.12,-0.2,-0.09,0.02,,-0.09,-0.03,-0.0,-0.18,,-0.11,-0.03,8.317637711026709,15.848931924611176,1.0471285480509007,0.0812830516164097,0.0026302679918953,1.071519305237607,7.943282347242805,15.135612484362104,0.9549925860214348,0.0776247116628689,0.0025118864315095,1.0232929922807537,0.5248074602497712,0.0660693448007595,0.0630957344480191,0.0051286138399136,0.0001659586907437,0.067608297539198,0.9998774359602892,0.9999319190653848,0.9998232158398608,0.9998910319276452,0.994872422610304,0.9822883650065976,0.9966379005254132
Gaia DR3 2079403880876910464,0.01,-0.01,-0.02,-0.14,0.0,-0.03,0.01,0.03,,0.02,-0.04,-0.01,-0.1,,0.04,-0.06,6.918309709189376,14.791083881682102,1.0,0.0630957344480193,0.0025703957827688,0.851138038202376,6.918309709189376,14.791083881682102,1.0,0.0630957344480193,0.0025703957827688,0.851138038202376,0.4677351412871981,0.067608297539198,0.067608297539198,0.0042657951880159,0.0001737800828749,0.0575439937337155,0.9989236177344196,0.9996051413321716,0.9949189483721564,0.9938110394733264,0.9999727843019854,0.999496489031626,0.9988835942818244
Gaia DR3 2079417697791751296,-0.19,-0.17,-0.13,-0.34,-0.2,-0.65,-0.19,-0.18,,-0.1,-0.38,-0.2,-0.51,,-0.26,-0.16,7.58577575029185,18.197008586099823,1.0,0.0616595001861482,0.0030902954325135,0.851138038202376,7.58577575029185,18.197008586099823,1.0,0.0616595001861482,0.0030902954325135,0.851138038202376,0.4168693834703363,0.0549540873857624,0.0549540873857624,0.003388441561392,0.0001698243652461,0.0467735141287198,0.9976730578197504,0.9989652684175414,0.9627976595455164,0.9682554801137524,0.9999727780046276,0.9999591920016324,0.9994689180908286
Gaia DR3 2079613685738988800,-0.12,-0.08,-0.04,-0.29,-0.15,-0.3,-0.14,-0.07,,-0.08,-0.13,-0.13,-0.4,,-0.14,-0.11,8.317637711026725,19.95262314968887,1.000000000000002,0.0707945784384137,0.0028840315031266,0.8912509381337459,8.317637711026709,19.95262314968883,0.999999999999998,0.0707945784384136,0.0028840315031266,0.8912509381337441,0.4168693834703346,0.0501187233627271,0.050118723362727,0.0035481338923357,0.0001445439770745,0.0446683592150961,0.9999456255777284,0.9998911964312428,0.999986380289555,0.9999863886317852,0.999931876396534,0.9998775010208248,0.9990874545429782
Gaia DR3 2079695496278608896,-0.04,-0.01,-0.08,-0.27,-0.06,-0.35,-0.09,-0.01,,-0.07,-0.12,-0.02,-0.32,,-0.11,0.1,7.943282347242821,14.791083881682072,0.9120108393559097,0.0660693448007595,0.0023988329190194,0.8709635899560796,8.709635899560814,16.218100973589298,1.096478196143185,0.0724435960074989,0.0026302679918953,0.9549925860214348,0.5370317963702532,0.0616595001861482,0.0676082975391981,0.0044668359215096,0.0001621810097358,0.0588843655355588,0.9910953774933624,0.997712729748128,0.9996322277463734,0.9996323779699094,0.9996051735874744,0.9977397129707796,0.9958987914378756
Gaia DR3 2080025349764145536,0.15,0.02,-0.06,-0.05,0.04,-0.02,0.08,0.14,,0.09,0.12,0.15,0.03,,0.11,0.19,6.760829753919819,12.302687708123813,1.071519305237607,0.0741310241300916,0.0027542287033381,1.071519305237607,6.30957344480193,11.481536214968818,0.9332543007969905,0.0691830970918934,0.0025703957827688,1.0,0.5495408738576248,0.0870963589956081,0.0812830516164099,0.0060255958607435,0.0002238721138568,0.0870963589956081,0.9996054475449314,0.9999320051676072,1.0,0.9999863917806356,0.9965007352540712,0.9978618219456058,0.9974410279445192
Gaia DR3 2080195945866437504,0.01,-0.18,0.19,-0.19,-0.1,-0.18,-0.04,0.09,,0.0,-0.11,0.02,-0.43,,-0.1,0.12,5.888436553555896,30.199517204020133,1.122018454301963,0.0912010839355907,0.0030902954325135,1.0715193052376049,5.248074602497733,26.91534803926914,0.8912509381337459,0.0812830516164098,0.0027542287033381,0.954992586021435,0.1949844599758049,0.0371535229097172,0.0331131121482591,0.003019951720402,0.000102329299228,0.0354813389233575,0.999305612286578,0.9994150137403748,0.9999455322857376,0.9999591708970154,0.9983938366885812,0.9925921891170544,0.9233567195695116
Gaia DR3 2080386917291928832,0.01,-0.08,0.07,-0.19,-0.08,-0.13,-0.05,0.03,,0.02,0.0,0.02,-0.3,,-0.12,0.06,7.079457843841388,21.87761623949557,1.0471285480509007,0.0758577575029183,0.0030902954325135,1.0232929922807537,6.760829753919818,20.89296130854041,0.9549925860214348,0.0724435960074989,0.0029512092266663,0.9772372209558092,0.323593656929628,0.0478630092322637,0.0457088189614874,0.0034673685045253,0.0001412537544622,0.0467735141287197,0.9978627242778186,0.9991555549502186,0.999332897674672,0.999455663817974,0.9994694021931376,0.9971554176364108,0.9972089477052104
Gaia DR3 2080505900764913792,-0.04,-0.08,-0.09,-0.28,-0.1,-0.22,-0.09,-0.01,,-0.06,-0.02,-0.03,-0.23,,-0.13,0.06,7.413102413009176,15.848931924611142,1.0,0.0724435960074989,0.0026915348039269,0.9549925860214348,7.413102413009176,15.848931924611142,1.0,0.0724435960074989,0.0026915348039269,0.9549925860214348,0.467735141287198,0.0630957344480193,0.0630957344480193,0.0045708818961487,0.0001698243652461,0.0602559586074356,0.998966155185548,0.9993329340013068,0.9994556564103262,0.9991292398536036,0.9998502627208624,0.9999319579772468,0.9991959442884788
